Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
ITPR1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,3633,3633,99%,0.0,65.99,2783,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1265900.1?report=genbank&log$=prottop&blast_rank=1&RID=059NNFMZ01R"",""CAH1265900.1"")"
"inositol 1,4,5-trisphosphate receptor-like [Asterias rubens]",Asterias rubens,3627,3627,99%,0.0,66.25,2752,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033643069.1?report=genbank&log$=prottop&blast_rank=2&RID=059NNFMZ01R"",""XP_033643069.1"")"
ITPR1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,3622,3622,99%,0.0,65.40,2821,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1265898.1?report=genbank&log$=prottop&blast_rank=3&RID=059NNFMZ01R"",""CAH1265898.1"")"
ITPR1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,3622,3622,99%,0.0,65.38,2822,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1265899.1?report=genbank&log$=prottop&blast_rank=4&RID=059NNFMZ01R"",""CAH1265899.1"")"
ITPR1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,3594,3594,99%,0.0,65.06,2816,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1265901.1?report=genbank&log$=prottop&blast_rank=5&RID=059NNFMZ01R"",""CAH1265901.1"")"
ITPR1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,3590,3590,99%,0.0,65.06,2802,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1265903.1?report=genbank&log$=prottop&blast_rank=6&RID=059NNFMZ01R"",""CAH1265903.1"")"
ITPR1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,3588,3588,99%,0.0,64.17,2885,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1265904.1?report=genbank&log$=prottop&blast_rank=7&RID=059NNFMZ01R"",""CAH1265904.1"")"
ITPR1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,3581,3581,99%,0.0,64.13,2859,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1265905.1?report=genbank&log$=prottop&blast_rank=8&RID=059NNFMZ01R"",""CAH1265905.1"")"
ITPR1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,3565,3565,99%,0.0,64.37,2808,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1265902.1?report=genbank&log$=prottop&blast_rank=9&RID=059NNFMZ01R"",""CAH1265902.1"")"
"inositol 1,4,5-trisphosphate receptor isoform X3 [Strongylocentrotus purpuratus]",Strongylocentrotus purpuratus,3509,3509,99%,0.0,62.89,2818,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828254.1?report=genbank&log$=prottop&blast_rank=10&RID=059NNFMZ01R"",""XP_030828254.1"")"
