Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
ryanodine receptor 3 [Ciona intestinalis],Ciona intestinalis,4737,4737,99%,0.0,48.09,5002,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018669433.1?report=genbank&log$=prottop&blast_rank=1&RID=04R7S54A013"",""XP_018669433.1"")"
RYR2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,3944,4533,94%,0.0,47.94,4909,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1263970.1?report=genbank&log$=prottop&blast_rank=2&RID=04R7S54A013"",""CAH1263970.1"")"
RYR2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,3921,4509,94%,0.0,47.77,4920,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1263969.1?report=genbank&log$=prottop&blast_rank=3&RID=04R7S54A013"",""CAH1263969.1"")"
RYR2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,3919,4507,94%,0.0,47.62,4932,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1263968.1?report=genbank&log$=prottop&blast_rank=4&RID=04R7S54A013"",""CAH1263968.1"")"
RYR2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,3916,4504,94%,0.0,47.67,4943,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1263967.1?report=genbank&log$=prottop&blast_rank=5&RID=04R7S54A013"",""CAH1263967.1"")"
RYR2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,3907,4496,94%,0.0,47.27,4975,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1263966.1?report=genbank&log$=prottop&blast_rank=6&RID=04R7S54A013"",""CAH1263966.1"")"
ryanodine receptor 3-like [Branchiostoma floridae],Branchiostoma floridae,3887,4477,94%,0.0,47.44,4992,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035681467.1?report=genbank&log$=prottop&blast_rank=7&RID=04R7S54A013"",""XP_035681467.1"")"
PREDICTED: LOW QUALITY PROTEIN: ryanodine receptor 2 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,3016,4760,97%,0.0,44.57,5145,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002735182.2?report=genbank&log$=prottop&blast_rank=8&RID=04R7S54A013"",""XP_002735182.2"")"
PREDICTED: ryanodine receptor-like isoform X15 [Octopus bimaculoides],Octopus bimaculoides,2489,4768,93%,0.0,45.39,5206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014787752.1?report=genbank&log$=prottop&blast_rank=9&RID=04R7S54A013"",""XP_014787752.1"")"
PREDICTED: ryanodine receptor-like isoform X17 [Octopus bimaculoides],Octopus bimaculoides,2487,4767,93%,0.0,45.28,5222,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014787754.1?report=genbank&log$=prottop&blast_rank=10&RID=04R7S54A013"",""XP_014787754.1"")"
