Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
ryanodine receptor 3 [Ciona intestinalis],Ciona intestinalis,5016,5016,100%,0.0,50.83,5002,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018669433.1?report=genbank&log$=prottop&blast_rank=1&RID=04RBRZYK013"",""XP_018669433.1"")"
RYR2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,4171,4171,88%,0.0,48.80,4909,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1263970.1?report=genbank&log$=prottop&blast_rank=2&RID=04RBRZYK013"",""CAH1263970.1"")"
RYR2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,4153,4153,88%,0.0,48.66,4920,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1263969.1?report=genbank&log$=prottop&blast_rank=3&RID=04RBRZYK013"",""CAH1263969.1"")"
RYR2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,4150,4150,88%,0.0,48.55,4932,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1263968.1?report=genbank&log$=prottop&blast_rank=4&RID=04RBRZYK013"",""CAH1263968.1"")"
RYR2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,4145,4145,88%,0.0,48.52,4943,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1263967.1?report=genbank&log$=prottop&blast_rank=5&RID=04RBRZYK013"",""CAH1263967.1"")"
RYR2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,4137,4137,88%,0.0,48.15,4975,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1263966.1?report=genbank&log$=prottop&blast_rank=6&RID=04RBRZYK013"",""CAH1263966.1"")"
ryanodine receptor 3-like [Branchiostoma floridae],Branchiostoma floridae,4123,4123,88%,0.0,48.12,4992,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035681467.1?report=genbank&log$=prottop&blast_rank=7&RID=04RBRZYK013"",""XP_035681467.1"")"
PREDICTED: LOW QUALITY PROTEIN: ryanodine receptor 2 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,3237,5000,98%,0.0,48.11,5145,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002735182.2?report=genbank&log$=prottop&blast_rank=8&RID=04RBRZYK013"",""XP_002735182.2"")"
PREDICTED: ryanodine receptor-like isoform X15 [Octopus bimaculoides],Octopus bimaculoides,3214,5022,97%,0.0,47.54,5206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014787752.1?report=genbank&log$=prottop&blast_rank=9&RID=04RBRZYK013"",""XP_014787752.1"")"
PREDICTED: ryanodine receptor-like isoform X14 [Octopus bimaculoides],Octopus bimaculoides,3209,5017,97%,0.0,47.37,5213,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014787751.1?report=genbank&log$=prottop&blast_rank=10&RID=04RBRZYK013"",""XP_014787751.1"")"
