Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
ROCK2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,1411,1411,99%,0.0,53.38,1466,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1253530.1?report=genbank&log$=prottop&blast_rank=1&RID=0CKX84WF016"",""CAH1253530.1"")"
ROCK2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,1411,1411,99%,0.0,53.38,1410,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1253529.1?report=genbank&log$=prottop&blast_rank=2&RID=0CKX84WF016"",""CAH1253529.1"")"
ROCK2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,1385,1385,99%,0.0,51.40,1470,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1253531.1?report=genbank&log$=prottop&blast_rank=3&RID=0CKX84WF016"",""CAH1253531.1"")"
rho-associated protein kinase 2 isoform X2 [Ciona intestinalis],Ciona intestinalis,1259,1259,97%,0.0,50.30,1516,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026691089.1?report=genbank&log$=prottop&blast_rank=4&RID=0CKX84WF016"",""XP_026691089.1"")"
rho-associated protein kinase 2 isoform X1 [Ciona intestinalis],Ciona intestinalis,1250,1250,97%,0.0,50.00,1523,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026691088.1?report=genbank&log$=prottop&blast_rank=5&RID=0CKX84WF016"",""XP_026691088.1"")"
rho-associated protein kinase 2 isoform X3 [Ciona intestinalis],Ciona intestinalis,1249,1249,97%,0.0,50.00,1382,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018667972.1?report=genbank&log$=prottop&blast_rank=6&RID=0CKX84WF016"",""XP_018667972.1"")"
rho-associated protein kinase 2-like isoform X2 [Acropora millepora],Acropora millepora,1239,1239,98%,0.0,48.16,1387,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029194535.2?report=genbank&log$=prottop&blast_rank=7&RID=0CKX84WF016"",""XP_029194535.2"")"
rho-associated protein kinase 2-like isoform X1 [Acropora millepora],Acropora millepora,1236,1236,98%,0.0,48.08,1390,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029194534.2?report=genbank&log$=prottop&blast_rank=8&RID=0CKX84WF016"",""XP_029194534.2"")"
PREDICTED: rho-associated protein kinase 2-like isoform X2 [Octopus bimaculoides],Octopus bimaculoides,1182,1182,97%,0.0,48.92,1362,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014780198.1?report=genbank&log$=prottop&blast_rank=9&RID=0CKX84WF016"",""XP_014780198.1"")"
PREDICTED: rho-associated protein kinase 2-like isoform X1 [Octopus bimaculoides],Octopus bimaculoides,1181,1181,97%,0.0,48.77,1363,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014780189.1?report=genbank&log$=prottop&blast_rank=10&RID=0CKX84WF016"",""XP_014780189.1"")"
rho kinase isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,1166,1166,98%,0.0,46.71,1363,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030838507.1?report=genbank&log$=prottop&blast_rank=11&RID=0CKX84WF016"",""XP_030838507.1"")"
rho kinase isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,1162,1162,98%,0.0,46.44,1367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030838506.1?report=genbank&log$=prottop&blast_rank=12&RID=0CKX84WF016"",""XP_030838506.1"")"
Rho kinase [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,1161,1161,98%,0.0,46.43,1365,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001171981.1?report=genbank&log$=prottop&blast_rank=13&RID=0CKX84WF016"",""NP_001171981.1"")"
